num_conn,startTimet,orig_pt,resp_pt1,orig_ht,resp_ht,duration,protocol_type,resp_pt2,flag,src_bytes,dst_bytes,land,wrong_fragment,urg,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_hot_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate_sec,rerror_rate,srv_error_rate_sec,same_srv_rate,diff_srv_rate,dst_host_diff_srv_rate,count_100,srv_count_100,same_srv_rate_100,diff_srv_rate_100,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rat,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate
430,1580558703.354061,56879,12055,127.0.0.1,127.0.0.1,0.0,udp,12055,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
431,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.252717,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,214,0.0,0.0,0.0,0.0,0.877049,0.122951,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
432,1580558703.354091,56879,54088,127.0.0.1,127.0.0.1,0.0,udp,54088,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
433,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.252746,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,215,0.0,0.0,0.0,0.0,0.877551,0.122449,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
434,1580558703.35412,56879,28343,127.0.0.1,127.0.0.1,0.0,udp,28343,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
435,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.252775,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,216,0.0,0.0,0.0,0.0,0.878049,0.121951,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
436,1580558703.354149,56879,36128,127.0.0.1,127.0.0.1,0.0,udp,36128,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
437,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.252805,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,217,0.0,0.0,0.0,0.0,0.878542,0.121457,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
438,1580558703.354178,56879,43644,127.0.0.1,127.0.0.1,0.0,udp,43644,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
439,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.252834,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,218,0.0,0.0,0.0,0.0,0.8790319999999999,0.120968,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
440,1580558703.354209,56879,46317,127.0.0.1,127.0.0.1,0.0,udp,46317,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
441,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.252865,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,219,0.0,0.0,0.0,0.0,0.879518,0.12048199999999999,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
442,1580558703.354239,56879,36299,127.0.0.1,127.0.0.1,0.0,udp,36299,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
443,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.252894,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,220,0.0,0.0,0.0,0.0,0.88,0.12,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
444,1580558703.354268,56879,27422,127.0.0.1,127.0.0.1,0.0,udp,27422,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
445,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.252924,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,221,0.0,0.0,0.0,0.0,0.8804780000000001,0.119522,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
446,1580558703.354298,56879,3502,127.0.0.1,127.0.0.1,0.0,udp,3502,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
447,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.2529540000000001,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,222,0.0,0.0,0.0,0.0,0.8809520000000001,0.119048,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
448,1580558703.354328,56879,9108,127.0.0.1,127.0.0.1,0.0,udp,9108,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
449,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.252983,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,223,0.0,0.0,0.0,0.0,0.881423,0.118577,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
450,1580558703.354357,56879,28985,127.0.0.1,127.0.0.1,0.0,udp,28985,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
451,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.253012,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,224,0.0,0.0,0.0,0.0,0.88189,0.11810999999999999,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
452,1580558703.3543859,56879,13166,127.0.0.1,127.0.0.1,0.0,udp,13166,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
453,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.253041,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,225,0.0,0.0,0.0,0.0,0.882353,0.117647,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
454,1580558703.354415,56879,45320,127.0.0.1,127.0.0.1,0.0,udp,45320,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
455,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.2530700000000001,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,226,0.0,0.0,0.0,0.0,0.882812,0.11718800000000001,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
456,1580558703.354444,56879,6480,127.0.0.1,127.0.0.1,0.0,udp,6480,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
457,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.2531,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,227,0.0,0.0,0.0,0.0,0.883268,0.11673199999999999,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
458,1580558703.354473,56879,10648,127.0.0.1,127.0.0.1,0.0,udp,10648,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
459,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.2531290000000002,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,228,0.0,0.0,0.0,0.0,0.8837209999999999,0.116279,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
460,1580558703.354503,56879,31350,127.0.0.1,127.0.0.1,0.0,udp,31350,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
461,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.253158,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,229,0.0,0.0,0.0,0.0,0.8841700000000001,0.11582999999999999,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
462,1580558703.356762,56879,25894,127.0.0.1,127.0.0.1,0.0,udp,25894,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
463,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.255443,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,230,0.0,0.0,0.0,0.0,0.8846149999999999,0.11538499999999999,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
464,1580558703.356824,56879,45124,127.0.0.1,127.0.0.1,0.0,udp,45124,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
465,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.25548,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,231,0.0,0.0,0.0,0.0,0.885057,0.114943,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
466,1580558703.3568552,56879,62738,127.0.0.1,127.0.0.1,0.0,udp,62738,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
467,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.255511,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,232,0.0,0.0,0.0,0.0,0.885496,0.114504,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
468,1580558703.356885,56879,64764,127.0.0.1,127.0.0.1,0.0,udp,64764,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
469,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.255541,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,233,0.0,0.0,0.0,0.0,0.8859319999999999,0.114068,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
470,1580558703.356915,56879,34774,127.0.0.1,127.0.0.1,0.0,udp,34774,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
471,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.255571,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,234,0.0,0.0,0.0,0.0,0.8863639999999999,0.11363599999999999,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
472,1580558703.356945,56879,64634,127.0.0.1,127.0.0.1,0.0,udp,64634,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
473,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.255601,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,235,0.0,0.0,0.0,0.0,0.886792,0.11320799999999999,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
474,1580558703.356975,56879,15226,127.0.0.1,127.0.0.1,0.0,udp,15226,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
475,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.255631,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,236,0.0,0.0,0.0,0.0,0.8872180000000001,0.112782,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
476,1580558703.3570302,56879,39792,127.0.0.1,127.0.0.1,0.0,udp,39792,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
477,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.255686,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,237,0.0,0.0,0.0,0.0,0.88764,0.11235999999999999,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
478,1580558703.3570788,56879,60549,127.0.0.1,127.0.0.1,0.0,udp,60549,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
479,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.255736,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,238,0.0,0.0,0.0,0.0,0.8880600000000001,0.11194000000000001,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
480,1580558703.357111,56879,12491,127.0.0.1,127.0.0.1,0.0,udp,12491,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
481,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.255767,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,239,0.0,0.0,0.0,0.0,0.888476,0.111524,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
482,1580558703.357143,56879,15976,127.0.0.1,127.0.0.1,0.0,udp,15976,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
483,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.2558,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,240,0.0,0.0,0.0,0.0,0.8888889999999999,0.11111099999999999,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
484,1580558703.357174,56879,13210,127.0.0.1,127.0.0.1,0.0,udp,13210,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
485,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.255831,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,241,0.0,0.0,0.0,0.0,0.889299,0.110701,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
486,1580558703.3572052,56879,21943,127.0.0.1,127.0.0.1,0.0,udp,21943,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
487,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.2558610000000001,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,242,0.0,0.0,0.0,0.0,0.889706,0.110294,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
488,1580558703.357236,56879,29950,127.0.0.1,127.0.0.1,0.0,udp,29950,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
489,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.255891,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,243,0.0,0.0,0.0,0.0,0.8901100000000001,0.10989000000000002,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
490,1580558703.357265,56879,35650,127.0.0.1,127.0.0.1,0.0,udp,35650,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
491,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.2559200000000001,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,244,0.0,0.0,0.0,0.0,0.890511,0.10948900000000002,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
492,1580558703.3572938,56879,44910,127.0.0.1,127.0.0.1,0.0,udp,44910,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
493,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.25595,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,245,0.0,0.0,0.0,0.0,0.8909090000000001,0.10909100000000001,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
494,1580558703.3573241,56879,1530,127.0.0.1,127.0.0.1,0.0,udp,1530,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
495,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.2559799999999999,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,246,0.0,0.0,0.0,0.0,0.8913040000000001,0.108696,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
496,1580558703.357354,56879,35189,127.0.0.1,127.0.0.1,0.0,udp,35189,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
497,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.256009,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,247,0.0,0.0,0.0,0.0,0.891697,0.108303,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
498,1580558703.357384,56879,17899,127.0.0.1,127.0.0.1,0.0,udp,17899,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
499,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.25604,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,248,0.0,0.0,0.0,0.0,0.892086,0.10791400000000001,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
500,1580558703.357413,56879,57293,127.0.0.1,127.0.0.1,0.0,udp,57293,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
501,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.256069,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,249,0.0,0.0,0.0,0.0,0.892473,0.107527,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
502,1580558703.357444,56879,63747,127.0.0.1,127.0.0.1,0.0,udp,63747,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
503,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.256099,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,250,0.0,0.0,0.0,0.0,0.892857,0.107143,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
504,1580558703.3574731,56879,32801,127.0.0.1,127.0.0.1,0.0,udp,32801,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
505,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.256129,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,251,0.0,0.0,0.0,0.0,0.8932379999999999,0.106762,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
506,1580558703.357502,56879,54784,127.0.0.1,127.0.0.1,0.0,udp,54784,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
507,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.2561579999999999,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,252,0.0,0.0,0.0,0.0,0.893617,0.10638299999999999,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
508,1580558703.357531,56879,44921,127.0.0.1,127.0.0.1,0.0,udp,44921,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
509,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.2561870000000002,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,253,0.0,0.0,0.0,0.0,0.893993,0.10600699999999999,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
510,1580558703.35756,56879,32264,127.0.0.1,127.0.0.1,0.0,udp,32264,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
511,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.256216,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,254,0.0,0.0,0.0,0.0,0.894366,0.10563399999999999,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
512,1580558703.35759,56879,50440,127.0.0.1,127.0.0.1,0.0,udp,50440,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
513,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.256245,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,255,0.0,0.0,0.0,0.0,0.8947370000000001,0.10526300000000001,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
514,1580558703.357619,56879,14387,127.0.0.1,127.0.0.1,0.0,udp,14387,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
515,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.256275,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,256,0.0,0.0,0.0,0.0,0.8951049999999999,0.104895,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
516,1580558703.357649,56879,52205,127.0.0.1,127.0.0.1,0.0,udp,52205,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
517,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.256305,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,257,0.0,0.0,0.0,0.0,0.8954700000000001,0.10453,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
518,1580558703.357678,56879,42557,127.0.0.1,127.0.0.1,0.0,udp,42557,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
