num_conn,startTimet,orig_pt,resp_pt1,orig_ht,resp_ht,duration,protocol_type,resp_pt2,flag,src_bytes,dst_bytes,land,wrong_fragment,urg,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_hot_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate_sec,rerror_rate,srv_error_rate_sec,same_srv_rate,diff_srv_rate,dst_host_diff_srv_rate,count_100,srv_count_100,same_srv_rate_100,diff_srv_rate_100,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rat,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate
242,1580559790.02472,61865,55056,127.0.0.1,127.0.0.1,1.3000000000000001e-05,tcp,55056,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,0.0,0.0,0.991701,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
243,1580559790.024752,61865,2702,127.0.0.1,127.0.0.1,1.2e-05,tcp,2702,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,0,0.0,0.0,0.9917360000000001,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
244,1580559790.024783,61865,61900,127.0.0.1,127.0.0.1,1.2e-05,tcp,61900,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0.0,0.0,0.99177,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
245,1580559790.0248141,61865,15002,127.0.0.1,127.0.0.1,1.2e-05,tcp,15002,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,0.0,0.0,0.9918030000000001,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
246,1580559790.024845,61865,163,127.0.0.1,127.0.0.1,1.2e-05,tcp,163,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,0,0.0,0.0,0.9918370000000001,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
247,1580559790.024875,61865,5850,127.0.0.1,127.0.0.1,1.3000000000000001e-05,tcp,5850,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0,0.0,0.0,0.99187,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
248,1580559790.0249062,61865,42510,127.0.0.1,127.0.0.1,1.2e-05,tcp,42510,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,0,0.0,0.0,0.9919030000000001,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
249,1580559790.024937,61865,5101,127.0.0.1,127.0.0.1,1.1e-05,tcp,5101,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,0,0.0,0.0,0.991935,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
250,1580559790.024967,61865,10025,127.0.0.1,127.0.0.1,1.2e-05,tcp,10025,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,0,0.0,0.0,0.9919680000000001,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
251,1580559790.024998,61865,1033,127.0.0.1,127.0.0.1,1.2e-05,tcp,1033,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0.0,0.0,0.992,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
252,1580559790.025029,61865,55555,127.0.0.1,127.0.0.1,1.1e-05,tcp,55555,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,0,0.0,0.0,0.992032,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
253,1580559790.025059,61865,8194,127.0.0.1,127.0.0.1,1.2e-05,tcp,8194,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0.0,0.0,0.9920629999999999,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
254,1580559790.02509,61865,264,127.0.0.1,127.0.0.1,1.2e-05,tcp,264,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0.0,0.0,0.9920950000000001,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
255,1580559790.0251212,61865,1236,127.0.0.1,127.0.0.1,1.2e-05,tcp,1236,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0.0,0.0,0.9921260000000001,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
256,1580559790.025152,61865,1192,127.0.0.1,127.0.0.1,1.2e-05,tcp,1192,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0.0,0.0,0.992157,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
257,1580559790.025183,61865,1063,127.0.0.1,127.0.0.1,1.2e-05,tcp,1063,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,0,0.0,0.0,0.992188,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
258,1580559790.025214,61865,992,127.0.0.1,127.0.0.1,1.2e-05,tcp,992,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,0,0.0,0.0,0.992218,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
259,1580559790.025245,61865,4129,127.0.0.1,127.0.0.1,1.1e-05,tcp,4129,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,0,0.0,0.0,0.9922479999999999,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
260,1580559790.025275,61865,3013,127.0.0.1,127.0.0.1,1.2e-05,tcp,3013,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,0,0.0,0.0,0.9922780000000001,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
261,1580559790.025305,61865,5825,127.0.0.1,127.0.0.1,1.2e-05,tcp,5825,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,0.0,0.0,0.992308,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
262,1580559790.025336,61865,1417,127.0.0.1,127.0.0.1,1.2e-05,tcp,1417,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,0,0.0,0.0,0.992337,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
263,1580559790.025367,61865,5269,127.0.0.1,127.0.0.1,1.2e-05,tcp,5269,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,0,0.0,0.0,0.992366,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
264,1580559790.025398,61865,2013,127.0.0.1,127.0.0.1,1.2e-05,tcp,2013,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,0,0.0,0.0,0.992395,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
265,1580559790.0254278,61865,33,127.0.0.1,127.0.0.1,1.2e-05,tcp,33,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0,0.0,0.0,0.992424,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
266,1580559790.025459,61865,32783,127.0.0.1,127.0.0.1,1.2e-05,tcp,32783,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,0,0.0,0.0,0.992453,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
267,1580559790.02549,61865,749,127.0.0.1,127.0.0.1,1.2e-05,tcp,749,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,0,0.0,0.0,0.992481,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
268,1580559790.025521,61865,9200,127.0.0.1,127.0.0.1,1.2e-05,tcp,9200,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,0,0.0,0.0,0.992509,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
269,1580559790.025552,61865,544,127.0.0.1,127.0.0.1,1.1e-05,tcp,544,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,0,0.0,0.0,0.9925370000000001,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
270,1580559790.025582,61865,1087,127.0.0.1,127.0.0.1,1.2e-05,tcp,1087,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,0,0.0,0.0,0.9925649999999999,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
271,1580559790.025613,61865,5718,127.0.0.1,127.0.0.1,1.2e-05,tcp,5718,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0.0,0.0,0.9925930000000001,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
272,1580559790.025644,61865,7106,127.0.0.1,127.0.0.1,1.2e-05,tcp,7106,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,0,0.0,0.0,0.9926200000000001,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
273,1580559790.025675,61865,1875,127.0.0.1,127.0.0.1,1.1e-05,tcp,1875,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,0,0.0,0.0,0.992647,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
274,1580559790.025705,61865,24,127.0.0.1,127.0.0.1,1.2e-05,tcp,24,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,0,0.0,0.0,0.992674,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
275,1580559790.025735,61865,5080,127.0.0.1,127.0.0.1,1.2e-05,tcp,5080,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,0,0.0,0.0,0.9927010000000001,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
276,1580559790.0257661,61865,17877,127.0.0.1,127.0.0.1,1.2e-05,tcp,17877,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,0,0.0,0.0,0.992727,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
277,1580559790.0257962,61865,4321,127.0.0.1,127.0.0.1,1.3000000000000001e-05,tcp,4321,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,0,0.0,0.0,0.9927540000000001,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
278,1580559790.025834,61865,54328,127.0.0.1,127.0.0.1,1.3000000000000001e-05,tcp,54328,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,0,0.0,0.0,0.9927799999999999,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
279,1580559790.025865,61865,9011,127.0.0.1,127.0.0.1,1.3000000000000001e-05,tcp,9011,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,0,0.0,0.0,0.992806,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
280,1580559790.025897,61865,5002,127.0.0.1,127.0.0.1,1.1e-05,tcp,5002,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,0,0.0,0.0,0.9928319999999999,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
281,1580559790.028323,61865,3221,127.0.0.1,127.0.0.1,2.8000000000000003e-05,tcp,3221,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,0,0.0,0.0,0.992857,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
282,1580559790.028372,61865,888,127.0.0.1,127.0.0.1,1.1e-05,tcp,888,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,0,0.0,0.0,0.992883,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
283,1580559790.028401,61865,3128,127.0.0.1,127.0.0.1,1.1e-05,tcp,3128,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,0,0.0,0.0,0.992908,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
284,1580559790.0284288,61865,8649,127.0.0.1,127.0.0.1,1.1e-05,tcp,8649,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,0,0.0,0.0,0.992933,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
285,1580559790.028457,61865,1028,127.0.0.1,127.0.0.1,1.1e-05,tcp,1028,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,0,0.0,0.0,0.992958,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
286,1580559790.0284839,61865,6000,127.0.0.1,127.0.0.1,1.2e-05,tcp,6000,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,0,0.0,0.0,0.9929819999999999,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
287,1580559790.028512,61865,1145,127.0.0.1,127.0.0.1,1.2e-05,tcp,1145,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,0,0.0,0.0,0.993007,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
288,1580559790.028542,61865,1234,127.0.0.1,127.0.0.1,1.1e-05,tcp,1234,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,0,0.0,0.0,0.993031,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
289,1580559790.028569,61865,5811,127.0.0.1,127.0.0.1,1.1e-05,tcp,5811,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,0.0,0.0,0.9930559999999999,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
290,1580559790.028597,61865,5510,127.0.0.1,127.0.0.1,1e-05,tcp,5510,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,0,0.0,0.0,0.99308,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
291,1580559790.028624,61865,8192,127.0.0.1,127.0.0.1,1.1e-05,tcp,8192,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,0,0.0,0.0,0.9931030000000001,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
292,1580559790.028651,61865,19101,127.0.0.1,127.0.0.1,1.1e-05,tcp,19101,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,0,0.0,0.0,0.9931270000000001,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
293,1580559790.028679,61865,2323,127.0.0.1,127.0.0.1,1e-05,tcp,2323,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,0,0.0,0.0,0.993151,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
294,1580559790.028706,61865,1106,127.0.0.1,127.0.0.1,1.1e-05,tcp,1106,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,0,0.0,0.0,0.993174,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
295,1580559790.028734,61865,1048,127.0.0.1,127.0.0.1,1e-05,tcp,1048,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,0,0.0,0.0,0.9931969999999999,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
296,1580559790.028761,61865,1041,127.0.0.1,127.0.0.1,1e-05,tcp,1041,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,0,0.0,0.0,0.9932200000000001,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
297,1580559790.028788,61865,667,127.0.0.1,127.0.0.1,1.1e-05,tcp,667,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,0,0.0,0.0,0.993243,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
298,1580559790.028815,61865,4444,127.0.0.1,127.0.0.1,1.2e-05,tcp,4444,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,0,0.0,0.0,0.993266,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
299,1580559790.028843,61865,1494,127.0.0.1,127.0.0.1,1.1e-05,tcp,1494,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,0,0.0,0.0,0.993289,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
300,1580559790.028871,61865,1111,127.0.0.1,127.0.0.1,1e-05,tcp,1111,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,0,0.0,0.0,0.993311,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
301,1580559790.028898,61865,23502,127.0.0.1,127.0.0.1,1.1e-05,tcp,23502,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0.0,0.0,0.993333,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
302,1580559790.028926,61865,1112,127.0.0.1,127.0.0.1,1.1e-05,tcp,1112,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,0,0.0,0.0,0.9933549999999999,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
303,1580559790.0289528,61865,2399,127.0.0.1,127.0.0.1,1.1e-05,tcp,2399,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,0,0.0,0.0,0.9933780000000001,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
304,1580559790.028981,61865,5901,127.0.0.1,127.0.0.1,1.1e-05,tcp,5901,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,0,0.0,0.0,0.993399,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
305,1580559790.0290089,61865,5960,127.0.0.1,127.0.0.1,1e-05,tcp,5960,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,0,0.0,0.0,0.9934209999999999,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
306,1580559790.029036,61865,2144,127.0.0.1,127.0.0.1,1.1e-05,tcp,2144,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0,0.0,0.0,0.9934430000000001,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
307,1580559790.0290642,61865,1782,127.0.0.1,127.0.0.1,1e-05,tcp,1782,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,0,0.0,0.0,0.9934639999999999,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
308,1580559790.0290911,61865,16080,127.0.0.1,127.0.0.1,1.1e-05,tcp,16080,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,0,0.0,0.0,0.9934850000000001,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
309,1580559790.029119,61865,3493,127.0.0.1,127.0.0.1,1.1e-05,tcp,3493,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,0,0.0,0.0,0.993506,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
310,1580559790.0291471,61865,7100,127.0.0.1,127.0.0.1,1e-05,tcp,7100,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,0,0.0,0.0,0.9935280000000001,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
311,1580559790.029174,61865,6003,127.0.0.1,127.0.0.1,1.1e-05,tcp,6003,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,0,0.0,0.0,0.993548,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
312,1580559790.029202,61865,464,127.0.0.1,127.0.0.1,1.1e-05,tcp,464,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,0,0.0,0.0,0.993569,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
313,1580559790.029229,61865,2500,127.0.0.1,127.0.0.1,1.1e-05,tcp,2500,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,0,0.0,0.0,0.99359,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
314,1580559790.0292802,61865,1169,127.0.0.1,127.0.0.1,1.2e-05,tcp,1169,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,0,0.0,0.0,0.99361,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
315,1580559790.029309,61865,340,127.0.0.1,127.0.0.1,1.1e-05,tcp,340,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,0,0.0,0.0,0.9936309999999999,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
316,1580559790.029337,61865,259,127.0.0.1,127.0.0.1,1e-05,tcp,259,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,0,0.0,0.0,0.9936510000000001,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
317,1580559790.029364,61865,2382,127.0.0.1,127.0.0.1,1.1e-05,tcp,2382,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,0,0.0,0.0,0.9936709999999999,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
318,1580559790.029392,61865,1077,127.0.0.1,127.0.0.1,1e-05,tcp,1077,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,0,0.0,0.0,0.993691,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
319,1580559790.029419,61865,2106,127.0.0.1,127.0.0.1,1.1e-05,tcp,2106,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,0,0.0,0.0,0.993711,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
320,1580559790.029447,61865,5911,127.0.0.1,127.0.0.1,1.1e-05,tcp,5911,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,0,0.0,0.0,0.9937299999999999,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
321,1580559790.029475,61865,5910,127.0.0.1,127.0.0.1,1e-05,tcp,5910,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,0,0.0,0.0,0.99375,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
322,1580559790.029502,61865,2121,127.0.0.1,127.0.0.1,1.1e-05,tcp,2121,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,0,0.0,0.0,0.993769,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
323,1580559790.02953,61865,1721,127.0.0.1,127.0.0.1,1.1e-05,tcp,1721,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,0,0.0,0.0,0.9937889999999999,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
324,1580559790.029558,61865,4662,127.0.0.1,127.0.0.1,1.1e-05,tcp,4662,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,0,0.0,0.0,0.993808,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
325,1580559790.0295858,61865,20221,127.0.0.1,127.0.0.1,1.1e-05,tcp,20221,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,0,0.0,0.0,0.993827,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
326,1580559790.029613,61865,6692,127.0.0.1,127.0.0.1,1.1e-05,tcp,6692,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,0,0.0,0.0,0.9938459999999999,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
327,1580559790.029641,61865,1009,127.0.0.1,127.0.0.1,1.1e-05,tcp,1009,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,0,0.0,0.0,0.993865,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
328,1580559790.0296679,61865,1259,127.0.0.1,127.0.0.1,1.1e-05,tcp,1259,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,0,0.0,0.0,0.993884,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
